Timestamp,Room Intensity,Room Humidity,Room Temperature, Nutrient Temperature,Water level,Nutrient Level,,,,,,,,
2024-01-29 18:00:00 +0800,30.61835749,66.71449275,23.73599034,24.8861413,1,1,,,,,,,,
2024-01-29 19:00:00 +0800,2.207920792,67.26188119,25.00410891,25.03777847,1,1,,,,,,,,
2024-01-29 20:00:00 +0800,2.281914894,68.75744681,25.51898936,25.25302527,1,1,,,,,,,,
2024-01-29 21:00:00 +0800,2.302197802,69.77527473,25.8,25.47070742,1,1,,,,,,,,
2024-01-29 22:00:00 +0800,2.055248619,71.50718232,26.02701657,25.69195442,1,1,,,,,,,,
2024-01-29 23:00:00 +0800,2.134408602,72.69784946,26.2,25.88676075,1,1,,,,,,,,
2024-01-30 00:00:00 +0800,2.04040404,73.38080808,26.2,26.06354167,1,1,,,,,,,,
2024-01-30 01:00:00 +0800,2.114285714,75.1752381,26.41114286,26.2208631,1,1,,,,,,,,
2024-01-30 02:00:00 +0800,2.101382488,76.58064516,26.7,26.36022465,1,1,,,,,,,,
2024-01-30 03:00:00 +0800,2.01793722,77.38475336,26.7,26.4786435,1,1,,,,,,,,
2024-01-30 04:00:00 +0800,2.115555556,78.71466667,26.7,26.59075,1,1,,,,,,,,
2024-01-30 05:00:00 +0800,2.058035714,79.95267857,26.7,26.69366629,1,1,,,,,,,,
2024-01-30 06:00:00 +0800,0.816964286,80.92321429,26.7,26.77633929,1,1,,,,,,,,
2024-01-30 07:00:00 +0800,14.09333333,81.02444444,26.7,26.84916667,1,1,,,,,,,,
2024-01-30 08:00:00 +0800,55.62780269,81.11479821,26.93143498,26.90773543,1,1,,,,,,,,
2024-01-30 09:00:00 +0800,79.63348416,82.58959276,27.1,26.9873586,1,1,,,,,,,,
2024-01-30 10:00:00 +0800,79.44090909,84.15681818,27.1,27.050625,1,1,,,,,,,,
2024-01-30 11:00:00 +0800,79.28985507,70.22705314,24.43855072,26.94217995,1,1,,,,,,,,
2024-01-30 12:00:00 +0800,53.13242009,69.16849315,23.32844749,26.46175799,1,1,,,,,,,,
2024-01-30 13:00:00 +0800,3.481481481,73.57916667,23.31972222,26.0869213,1,1,,,,,,,,
2024-01-30 14:00:00 +0800,17.77102804,72.3088785,23.28626168,25.78805491,1,1,,,,,,,,
2024-01-30 15:00:00 +0800,79.40566038,70.57028302,23.55268868,25.52417453,1,1,,,,,,,,
2024-01-30 16:00:00 +0800,79.38317757,64.80981308,23.43224299,25.34313668,1,1,,,,,,,,
2024-01-30 17:00:00 +0800,58.16037736,61.01650943,23.16363208,25.06152712,1,1,,,,,,,,
2024-01-30 18:00:00 +0800,2.385714286,62.98761905,24.80942857,25.08675595,1,1,,,,,,,,
2024-01-30 19:00:00 +0800,4.514705882,65.81323529,25.46544118,25.28308824,1,1,,,,,,,,
2024-01-30 20:00:00 +0800,6.18579235,68.1136612,25.8,25.48125,1,1,,,,,,,,
2024-01-30 21:00:00 +0800,6.191256831,69.44098361,25.89032787,25.66806694,1,1,,,,,,,,
2024-01-30 22:00:00 +0800,6.273743017,70.84469274,26.16821229,25.85425978,1,1,,,,,,,,
2024-01-30 23:00:00 +0800,6.286458333,71.96510417,26.2,26.01119792,1,1,,,,,,,,
2024-01-31 00:00:00 +0800,6.225641026,72.97435897,26.2,26.18057692,1,1,,,,,,,,
2024-01-31 01:00:00 +0800,6.328571429,73.16904762,26.65880952,26.32705357,1,1,,,,,,,,
2024-01-31 02:00:00 +0800,6.242009132,74.62420091,26.7,26.43504566,1,1,,,,,,,,
2024-01-31 03:00:00 +0800,6.169014085,76.1028169,26.7,26.54565728,1,1,,,,,,,,
2024-01-31 04:00:00 +0800,6.175115207,77,26.7,26.64804147,1,1,,,,,,,,
2024-01-31 05:00:00 +0800,6.120930233,77.53116279,26.7,26.74491279,1,1,,,,,,,,
2024-01-31 06:00:00 +0800,2.426540284,78.57014218,26.7,26.79979265,1,1,,,,,,,,
2024-01-31 07:00:00 +0800,0,79.79810427,26.7,26.83317536,1,1,,,,,,,,
2024-01-31 08:00:00 +0800,54.16753927,76.18638743,25.63717277,26.82823953,1,1,,,,,,,,
2024-01-31 09:00:00 +0800,79.42009132,68.79726027,23.9569863,26.49511986,1,1,,,,,,,,
2024-01-31 10:00:00 +0800,79.37837838,65.01936937,23.51846847,26.09814189,1,1,,,,,,,,
2024-01-31 11:00:00 +0800,79.24090909,66.58590909,23.40809091,25.75630682,1,1,,,,,,,,
2024-01-31 12:00:00 +0800,44.41363636,65.63409091,23.12854545,25.49130682,1,1,,,,,,,,
2024-01-31 13:00:00 +0800,20.46575342,69.7630137,23.12908676,25.23219178,1,1,,,,,,,,
2024-01-31 14:00:00 +0800,64.36915888,70.80186916,23.31626168,25.07088201,1,1,,,,,,,,
2024-01-31 15:00:00 +0800,6.04587156,73.6912844,23.23224771,24.95355505,1,1,,,,,,,,
2024-01-31 16:00:00 +0800,63.78037383,70.5635514,23.35490654,24.82155374,1,1,,,,,,,,
2024-01-31 17:00:00 +0800,66.23333333,69.98428571,23.36690476,24.71964286,1,1,,,,,,,,
2024-01-31 18:00:00 +0800,6.116504854,66.89563107,24.5126699,24.81243932,1,1,,,,,,,,
2024-01-31 19:00:00 +0800,12.91304348,55.84782609,24.22932367,24.92001812,1,1,,,,,,,,
2024-01-31 20:00:00 +0800,6.929648241,56.8040201,24.54005025,24.9678392,1,1,,,,,,,,
2024-01-31 21:00:00 +0800,6.233502538,63.24568528,25.22817259,25.13572335,1,1,,,,,,,,
2024-01-31 22:00:00 +0800,6.23655914,65.75537634,25.66080645,25.32053091,1,1,,,,,,,,
2024-01-31 23:00:00 +0800,6.162561576,68.58029557,25.8,25.51955049,1,1,,,,,,,,
2024-02-01 00:00:00 +0800,5.876237624,70.19851485,25.91252475,25.7075495,1,1,,,,,,,,
2024-02-01 01:00:00 +0800,6.218390805,71.58735632,26.19413793,25.87643678,1,1,,,,,,,,
2024-02-01 02:00:00 +0800,5.863414634,72.55121951,26.2,26.01195122,1,1,,,,,,,,
2024-02-01 03:00:00 +0800,5.833333333,73,26.2386036,26.14701577,1,1,,,,,,,,
2024-02-01 04:00:00 +0800,5.977375566,73.82850679,26.49321267,26.26592195,1,1,,,,,,,,
2024-02-01 05:00:00 +0800,5.733031674,75.05701357,26.69479638,26.36973982,1,1,,,,,,,,
2024-02-01 06:00:00 +0800,2.279279279,76.24954955,26.67675676,26.43006757,1,1,,,,,,,,
2024-02-01 07:00:00 +0800,0,77,26.37322727,26.51235795,1,1,,,,,,,,
2024-02-01 08:00:00 +0800,52.345,74.022,25.3492,26.52396875,1,1,,,,,,,,
2024-02-01 09:00:00 +0800,79.21100917,68.13073394,23.77215596,26.21691514,1,1,,,,,,,,
2024-02-01 10:00:00 +0800,79.23529412,66.82036199,23.34484163,25.84799208,1,1,,,,,,,,
2024-02-01 11:00:00 +0800,79.28899083,65.75137615,23.33444954,25.35048739,1,1,,,,,,,,
2024-02-01 12:00:00 +0800,36.44090909,66.52727273,23.22113636,25.19911932,1,1,,,,,,,,
2024-02-01 13:00:00 +0800,24.89400922,72.80414747,23.31861751,25.04645737,1,1,,,,,,,,
2024-02-01 14:00:00 +0800,43.63551402,73.98457944,23.2496729,24.91162383,1,1,,,,,,,,
2024-02-01 15:00:00 +0800,4.742857143,75.73714286,23.30261905,24.84166667,1,1,,,,,,,,
2024-02-01 16:00:00 +0800,74.47641509,72.97075472,23.33665094,24.7573408,1,1,,,,,,,,
2024-02-01 17:00:00 +0800,65.23350254,74.11116751,23.3213198,24.70231599,1,1,,,,,,,,
2024-02-01 18:00:00 +0800,2.829015544,69.14248705,24.60554404,24.82114637,1,1,,,,,,,,
2024-02-01 19:00:00 +0800,5.598173516,69,25.4269863,25.00730594,1,1,,,,,,,,
2024-02-01 20:00:00 +0800,7.134259259,69.88333333,25.8,25.23313079,1,1,,,,,,,,
2024-02-01 21:00:00 +0800,7.274038462,71.41201923,25.81115385,25.45814303,1,1,,,,,,,,
2024-02-01 22:00:00 +0800,7.212264151,72.84811321,26.1715566,25.66471108,1,1,,,,,,,,
2024-02-01 23:00:00 +0800,6.939252336,73.38785047,26.2,25.85949182,1,1,,,,,,,,
2024-02-02 00:00:00 +0800,7.077625571,74.59223744,26.20018265,26.0138984,1,1,,,,,,,,
2024-02-02 01:00:00 +0800,7.04954955,76.27522523,26.49864865,26.1625,1,1,,,,,,,,
2024-02-02 02:00:00 +0800,6.981651376,77.00412844,26.7,26.32726491,1,1,,,,,,,,
2024-02-02 03:00:00 +0800,6.744292237,77.9086758,26.7,26.40479452,1,1,,,,,,,,
2024-02-02 04:00:00 +0800,6.981308411,79.03738318,26.7,26.52508762,1,1,,,,,,,,
2024-02-02 05:00:00 +0800,6.904109589,79.93059361,26.7,26.6364726,1,1,,,,,,,,
2024-02-02 06:00:00 +0800,2.605504587,80.5940367,26.7,26.69607225,1,1,,,,,,,,
2024-02-02 07:00:00 +0800,0,81,26.7,26.76358447,1,1,,,,,,,,
2024-02-02 08:00:00 +0800,4.446078431,80.71372549,26.7,26.82484681,1,1,,,,,,,,
2024-02-02 09:00:00 +0800,4.869369369,76.33423423,26.7,26.88122185,1,1,,,,,,,,
2024-02-02 10:00:00 +0800,5.21719457,72.69140271,26.570181,26.8885181,1,1,,,,,,,,
2024-02-02 11:00:00 +0800,73.8173516,61.63059361,25.89141553,26.82305936,1,1,,,,,,,,
2024-02-02 12:00:00 +0800,79.56818182,59.83227273,25.97281818,26.73909091,1,1,,,,,,,,
2024-02-02 13:00:00 +0800,79.75280899,65.4747191,26.54904494,26.60337079,1,1,,,,,,,,
2024-02-02 14:00:00 +0800,80,62.76363636,25.73181818,26.14517045,1,1,,,,,,,,
2024-02-02 15:00:00 +0800,,,,,1,1,,,,,,,,
2024-02-02 16:00:00 +0800,96.60655738,59.72240437,25.83092896,26.43019126,1,1,,,,,,,,
2024-02-02 17:00:00 +0800,96.14611872,59.80182648,25.8,26.47294521,1,1,,,,,,,,
2024-02-02 18:00:00 +0800,95.91363636,58.695,25.8,26.36190341,1,1,,,,,,,,
2024-02-02 19:00:00 +0800,95.67420814,57.06108597,25.7960181,26.26493213,1,1,,,,,,,,
2024-02-02 20:00:00 +0800,95.28409091,56.04204545,25.78806818,26.21605114,1,1,,,,,,,,
2024-02-02 21:00:00 +0800,,,,,1,1,,,,,,,,
2024-02-02 22:00:00 +0800,4.183673469,68.24897959,26.50836735,26.41836735,1,1,,,,,,,,
2024-02-02 23:00:00 +0800,4.004901961,69.6877451,26.45122549,26.48636642,1,1,,,,,,,,
2024-02-03 00:00:00 +0800,4.055813953,69.92,26.7,26.57744186,1,1,,,,,,,,
2024-02-03 01:00:00 +0800,4.071038251,70.67814208,26.71098361,26.66977459,1,1,,,,,,,,
2024-02-03 02:00:00 +0800,4.109589041,71.96986301,26.7,26.74774543,1,1,,,,,,,,
2024-02-03 03:00:00 +0800,4.134529148,73,26.7,26.82359865,1,1,,,,,,,,
2024-02-03 04:00:00 +0800,4.347031963,73.07899543,26.82141553,26.89680365,1,1,,,,,,,,
2024-02-03 05:00:00 +0800,4.246575342,74.32420091,26.94598174,26.9553653,1,1,,,,,,,,
2024-02-03 06:00:00 +0800,4.107623318,75.73408072,26.88757848,27.01440583,1,1,,,,,,,,
2024-02-03 07:00:00 +0800,2.147321429,76.79419643,27.01424107,27.07148437,1,1,,,,,,,,
2024-02-03 08:00:00 +0800,1.276785714,77.240625,27.05772321,27.10862165,1,1,,,,,,,,
2024-02-03 09:00:00 +0800,1.488888889,78.07866667,27.09062222,27.14305556,1,1,,,,,,,,
2024-02-03 10:00:00 +0800,1.607142857,78.77723214,27.09892857,27.19009487,1,1,,,,,,,,
2024-02-03 11:00:00 +0800,1.90625,79.12366071,27.1,27.22561384,1,1,,,,,,,,
2024-02-03 12:00:00 +0800,2.111607143,80.32321429,27.1,27.25538504,1,1,,,,,,,,
2024-02-03 13:00:00 +0800,1.598214286,81.8625,27.1,27.28476562,1,1,,,,,,,,
2024-02-03 14:00:00 +0800,1.429864253,83.96832579,27.1,27.32624434,1,1,,,,,,,,
2024-02-03 15:00:00 +0800,1.283783784,84.11936937,27.1,27.37435248,1,1,,,,,,,,
2024-02-03 16:00:00 +0800,0.171945701,85.00723982,27.1,27.38911199,1,1,,,,,,,,
2024-02-03 17:00:00 +0800,0,86.44239631,27.1,27.41935484,1,1,,,,,,,,
2024-02-03 18:00:00 +0800,0,86.98693694,27.1,27.44132883,1,1,,,,,,,,
2024-02-03 19:00:00 +0800,0,87.76425339,27.1,27.4575509,1,1,,,,,,,,
2024-02-03 20:00:00 +0800,0,88.33972603,27.1,27.4861016,1,1,,,,,,,,
2024-02-03 21:00:00 +0800,0,88.97912621,27.1,27.50491505,1,1,,,,,,,,
2024-02-03 22:00:00 +0800,0,89,27.1,27.52123786,1,1,,,,,,,,
2024-02-03 23:00:00 +0800,0,89.09090909,27.1,27.52042464,1,1,,,,,,,,
2024-02-04 00:00:00 +0800,0,89.48440367,27.1,27.53861812,1,1,,,,,,,,
2024-02-04 01:00:00 +0800,0,89.53050847,27.1,27.56038136,1,1,,,,,,,,
2024-02-05 09:00:00 +0800,80.296875,72.703125,25.4146875,27.21494141,1,1,,,,,,,,
2024-02-05 10:00:00 +0800,79.90134529,66.82780269,24.40860987,26.94386211,1,1,,,,,,,,
2024-02-05 11:00:00 +0800,79.78475336,62.71569507,23.54044843,26.43304372,1,1,,,,,,,,
2024-02-05 12:00:00 +0800,79.80630631,63.70540541,23.73391892,26.04107545,1,1,,,,,,,,
2024-02-05 13:00:00 +0800,79.6803653,62.92876712,23.33251142,25.69158105,1,1,,,,,,,,
2024-02-05 14:00:00 +0800,79.54054054,64.02342342,23.47184685,25.42128378,1,1,,,,,,,,
2024-02-05 15:00:00 +0800,79.62612613,65.42432432,23.44333333,25.2245214,1,1,,,,,,,,
2024-02-05 16:00:00 +0800,79.53603604,65.93603604,23.36463964,25.01675113,1,1,,,,,,,,
2024-02-05 17:00:00 +0800,79.78181818,70.43227273,23.25136364,24.864375,1,1,,,,,,,,
2024-02-05 18:00:00 +0800,10.00900901,69.34009009,24.68504505,24.94113176,1,1,,,,,,,,
2024-02-05 19:00:00 +0800,3.113636364,69.53409091,25.68945455,25.18025568,1,1,,,,,,,,
2024-02-05 20:00:00 +0800,4,70.91900452,26.1521267,25.40149887,1,1,,,,,,,,
2024-02-05 21:00:00 +0800,4.028037383,72.25607477,26.20528037,25.63767523,1,1,,,,,,,,
2024-02-05 22:00:00 +0800,4.054545455,73.01454545,26.62977273,25.86255682,1,1,,,,,,,,
2024-02-05 23:00:00 +0800,4.067873303,74.44343891,26.7,26.06826923,1,1,,,,,,,,
2024-02-06 00:00:00 +0800,4.054054054,76.20945946,26.7,26.25647523,1,1,,,,,,,,
2024-02-06 01:00:00 +0800,3.99543379,77.09452055,26.7030137,26.42311644,1,1,,,,,,,,
2024-02-06 02:00:00 +0800,4.04587156,78.50733945,26.95288991,26.58325688,1,1,,,,,,,,
2024-02-06 03:00:00 +0800,3.834080717,79.88161435,27.0990583,26.70050448,1,1,,,,,,,,
2024-02-06 04:00:00 +0800,4.054298643,80.98687783,27.1,26.80981335,1,1,,,,,,,,
2024-02-06 05:00:00 +0800,4.036036036,81.01171171,27.1,26.91798986,1,1,,,,,,,,
2024-02-06 06:00:00 +0800,3.950226244,81.7678733,27.1,27.00831448,1,1,,,,,,,,
2024-02-06 07:00:00 +0800,1.78280543,82.74932127,27.1,27.07729072,1,1,,,,,,,,
2024-02-06 08:00:00 +0800,58.41666667,74.2504902,25.27642157,26.90995711,1,1,,,,,,,,
2024-02-06 09:00:00 +0800,79.59459459,66.76171171,23.35932432,26.59144144,1,1,,,,,,,,
2024-02-06 10:00:00 +0800,79.54954955,66.90225225,23.26495495,26.13716216,1,1,,,,,,,,
2024-02-06 11:00:00 +0800,79.5426009,65.43901345,23.19488789,25.74296525,1,1,,,,,,,,
2024-02-06 12:00:00 +0800,34.66517857,65.77589286,23.21933036,25.42519531,1,1,,,,,,,,
2024-02-06 13:00:00 +0800,9.254545455,72.04636364,23.29954545,25.21357955,1,1,,,,,,,,
2024-02-06 14:00:00 +0800,79.58035714,66.78392857,23.26977679,25.04176897,1,1,,,,,,,,
2024-02-06 15:00:00 +0800,79.48430493,63.69013453,23.13053812,24.84644058,1,1,,,,,,,,
2024-02-06 16:00:00 +0800,79.29411765,62.43484163,23.01438914,24.68153281,1,1,,,,,,,,
2024-02-06 17:00:00 +0800,52.25675676,64.19459459,23.55941441,24.58682432,1,1,,,,,,,,
2024-02-06 18:00:00 +0800,0,65.80454545,24.79077273,24.70829545,1,1,,,,,,,,
2024-02-06 19:00:00 +0800,0,69.05509259,25.41444444,24.9129919,1,1,,,,,,,,
2024-02-06 20:00:00 +0800,3.723502304,71.41336406,25.80410138,25.14084101,1,1,,,,,,,,
2024-02-06 21:00:00 +0800,4.305825243,73.12087379,26.06184466,25.37861044,1,1,,,,,,,,
2024-02-06 22:00:00 +0800,4.06763285,75.50628019,26.2,25.60736715,1,1,,,,,,,,
2024-02-06 23:00:00 +0800,3.990384615,77.17740385,26.20019231,25.81165865,1,1,,,,,,,,
2024-02-07 00:00:00 +0800,4.068807339,78.76697248,26.46674312,25.98489106,1,1,,,,,,,,
2024-02-07 01:00:00 +0800,3.963800905,80.38190045,26.7,26.15489253,1,1,,,,,,,,
2024-02-07 02:00:00 +0800,3.900452489,81.0239819,26.7,26.31326357,1,1,,,,,,,,
2024-02-07 03:00:00 +0800,3.968325792,82.00588235,26.7,26.4361991,1,1,,,,,,,,
2024-02-07 04:00:00 +0800,3.788288288,84.66126126,26.7,26.54940878,1,1,,,,,,,,
2024-02-07 05:00:00 +0800,3.769230769,86.74886878,26.7,26.66402715,1,1,,,,,,,,
2024-02-07 06:00:00 +0800,3.654545455,89.05454545,26.7,26.74670455,1,1,,,,,,,,
2024-02-07 07:00:00 +0800,1.702702703,90.69504505,26.7,26.82894144,1,1,,,,,,,,
2024-02-07 08:00:00 +0800,53.4,82.27488372,25.80330233,26.8259593,1,1,,,,,,,,
2024-02-07 09:00:00 +0800,79.42465753,70.89086758,24.17762557,26.5494863,1,1,,,,,,,,
2024-02-07 10:00:00 +0800,79.43946188,66.91928251,23.81977578,26.17996076,1,1,,,,,,,,
2024-02-07 11:00:00 +0800,79.4,67.98711111,23.43911111,25.81544444,1,1,,,,,,,,
2024-02-07 12:00:00 +0800,38.91517857,68.54642857,23.29433036,25.50694754,1,1,,,,,,,,
2024-02-07 13:00:00 +0800,0,75.36396396,23.32648649,25.27787162,1,1,,,,,,,,
2024-02-07 14:00:00 +0800,30.53393665,72.74208145,23.34760181,25.10644796,1,1,,,,,,,,
2024-02-07 15:00:00 +0800,73.75225225,63.54054054,23.04869369,24.87742117,1,1,,,,,,,,
2024-02-07 16:00:00 +0800,79.36036036,60.96306306,23.0113964,24.67750563,1,1,,,,,,,,
2024-02-07 17:00:00 +0800,67.48648649,59.74099099,23.04914414,24.51483671,1,1,,,,,,,,
2024-02-07 18:00:00 +0800,0,62.29058296,24.41986547,24.55047646,1,1,,,,,,,,
2024-02-07 19:00:00 +0800,0,65.36294643,25.12964286,24.7499721,1,1,,,,,,,,
2024-02-07 20:00:00 +0800,4.188340807,68.66412556,25.62363229,24.9827074,1,1,,,,,,,,
2024-02-07 21:00:00 +0800,4.720183486,70.03211009,25.80174312,25.22210436,1,1,,,,,,,,
2024-02-07 22:00:00 +0800,4.677272727,71.56636364,26.18240909,25.44286932,1,1,,,,,,,,
2024-02-07 23:00:00 +0800,4.581818182,72.73181818,26.2,25.62957386,1,1,,,,,,,,
2024-02-08 00:00:00 +0800,4.475113122,73.539819,26.200181,25.82324661,1,1,,,,,,,,
2024-02-08 01:00:00 +0800,4.472727273,75.60681818,26.27272727,25.99329545,1,1,,,,,,,,
2024-02-08 02:00:00 +0800,4.570776256,76.94109589,26.42050228,26.14369292,1,1,,,,,,,,
2024-02-08 03:00:00 +0800,4.550458716,77.55091743,26.68963303,26.27540138,1,1,,,,,,,,
2024-02-08 04:00:00 +0800,4.555045872,78.53348624,26.7,26.38159404,1,1,,,,,,,,
2024-02-08 05:00:00 +0800,4.56561086,79.3959276,26.7,26.4824095,1,1,,,,,,,,
2024-02-08 06:00:00 +0800,4.421296296,80.06990741,26.7,26.56739005,1,1,,,,,,,,
2024-02-08 07:00:00 +0800,2.256756757,80.7454955,26.7,26.64197635,1,1,,,,,,,,
2024-02-08 08:00:00 +0800,0.292792793,80.96216216,26.7,26.69757883,1,1,,,,,,,,
2024-02-08 09:00:00 +0800,0,80.90945946,26.7,26.74107545,1,1,,,,,,,,
2024-02-08 10:00:00 +0800,0,80.86801802,26.69977477,26.76579392,1,1,,,,,,,,
2024-02-08 11:00:00 +0800,15.33183857,80.31121076,26.7,26.80249439,1,1,,,,,,,,
2024-02-08 12:00:00 +0800,0,80.64318182,26.7,26.84303977,1,1,,,,,,,,
2024-02-08 13:00:00 +0800,0,80.68272727,26.7,26.87835227,1,1,,,,,,,,
2024-02-08 14:00:00 +0800,0,80.9361991,26.7,26.90687217,1,1,,,,,,,,
2024-02-08 15:00:00 +0800,0,80.99732143,26.7,26.925,1,1,,,,,,,,
2024-02-08 16:00:00 +0800,0,81,26.7,26.93685538,1,1,,,,,,,,
2024-02-08 17:00:00 +0800,0,81.18214286,26.7,26.96450893,1,1,,,,,,,,
2024-02-08 18:00:00 +0800,0,81.91428571,26.7,27.00901228,1,1,,,,,,,,
2024-02-08 19:00:00 +0800,0,83.12232143,26.7,27.03484933,1,1,,,,,,,,
2024-02-08 20:00:00 +0800,4.686098655,83.51704036,26.79246637,27.06804933,1,1,,,,,,,,
2024-02-08 21:00:00 +0800,5.01843318,84.19723502,26.96129032,27.11154954,1,1,,,,,,,,
2024-02-08 22:00:00 +0800,4.701357466,84.96425339,27.09864253,27.13826357,1,1,,,,,,,,
2024-02-08 23:00:00 +0800,4.734234234,85.2490991,27.1,27.17266329,1,1,,,,,,,,
2024-02-09 00:00:00 +0800,4.45045045,86.5009009,27.02243243,27.17240991,1,1,,,,,,,,
2024-02-09 01:00:00 +0800,4.322727273,88.04045455,26.83177273,27.15420455,1,1,,,,,,,,
2024-02-09 02:00:00 +0800,4.429864253,88.52941176,26.7378733,27.18436086,1,1,,,,,,,,
2024-02-09 03:00:00 +0800,4.286363636,88.80772727,26.76627273,27.20178977,1,1,,,,,,,,
2024-02-09 04:00:00 +0800,4.328828829,89.01441441,26.78166667,27.22288851,1,1,,,,,,,,
2024-02-09 05:00:00 +0800,4.372727273,89.235,26.71795455,27.20568182,1,1,,,,,,,,
2024-02-09 06:00:00 +0800,4.258064516,89.76543779,26.709447,27.23263249,1,1,,,,,,,,
2024-02-09 07:00:00 +0800,2.136363636,90.03909091,26.7,27.2453125,1,1,,,,,,,,
2024-02-09 08:00:00 +0800,0.283783784,89.94009009,26.7,27.25076014,1,1,,,,,,,,
2024-02-09 09:00:00 +0800,0,89.05135135,26.7,27.24054054,1,1,,,,,,,,
2024-02-09 10:00:00 +0800,0,88.47342342,26.7,27.21731419,1,1,,,,,,,,
2024-02-09 11:00:00 +0800,0,87.79192825,26.7,27.19190022,1,1,,,,,,,,
2024-02-09 12:00:00 +0800,0,87.09288889,26.7,27.21644444,1,1,,,,,,,,
2024-02-09 13:00:00 +0800,0,85.9896861,26.7,27.20137332,1,1,,,,,,,,
2024-02-09 14:00:00 +0800,0,85.836,26.7,27.18116667,1,1,,,,,,,,
2024-02-09 15:00:00 +0800,0,85.65829596,26.7,27.18410874,1,1,,,,,,,,
2024-02-09 16:00:00 +0800,0,85.47802691,26.72807175,27.19170404,1,1,,,,,,,,
2024-02-09 17:00:00 +0800,0,85.25113122,26.79312217,27.20138575,1,1,,,,,,,,
2024-02-09 18:00:00 +0800,0,85.69414414,27.02981982,27.20337838,1,1,,,,,,,,
2024-02-09 19:00:00 +0800,0,87.02421525,27.09838565,27.23800448,1,1,,,,,,,,
2024-02-09 20:00:00 +0800,4.486607143,87.84910714,27.1,27.253125,1,1,,,,,,,,
2024-02-09 21:00:00 +0800,4.64573991,87.91434978,27.1,27.2915639,1,1,,,,,,,,
2024-02-09 22:00:00 +0800,4.36199095,88.21855204,27.1,27.31213235,1,1,,,,,,,,
2024-02-09 23:00:00 +0800,4.382882883,88.86306306,27.1,27.34662162,1,1,,,,,,,,
2024-02-10 00:00:00 +0800,4.040723982,89.1199095,27.1,27.34892534,1,1,,,,,,,,
2024-02-10 01:00:00 +0800,4.157657658,89.90900901,27.1,27.3674268,1,1,,,,,,,,
2024-02-10 02:00:00 +0800,4.178082192,90.22465753,27.1,27.3741153,1,1,,,,,,,,
2024-02-10 03:00:00 +0800,4.190909091,91.15681818,27.1,27.38818182,1,1,,,,,,,,
2024-02-10 04:00:00 +0800,4.171945701,91.73031674,27.1,27.38656674,1,1,,,,,,,,
2024-02-10 05:00:00 +0800,4.109090909,91.94136364,27.1,27.39798295,1,1,,,,,,,,
2024-02-10 06:00:00 +0800,4.02283105,91.99863014,27.09625571,27.41980594,1,1,,,,,,,,
2024-02-10 07:00:00 +0800,1.92760181,92.04660633,26.8361991,27.40777715,1,1,,,,,,,,
2024-02-10 08:00:00 +0800,0.212669683,92.38371041,26.7,27.4011595,1,1,,,,,,,,
2024-02-10 09:00:00 +0800,0,92.80542986,26.7,27.3959276,1,1,,,,,,,,
2024-02-10 10:00:00 +0800,0,92.996875,26.7,27.35959821,1,1,,,,,,,,
2024-02-10 11:00:00 +0800,0,92.925,26.7,27.33836496,1,1,,,,,,,,
2024-02-10 12:00:00 +0800,0,92.70769231,26.74470588,27.35760747,1,1,,,,,,,,
2024-02-10 13:00:00 +0800,0,92.0625,26.8734375,27.36749442,1,1,,,,,,,,
2024-02-10 14:00:00 +0800,0,92.02197309,27.1,27.38371637,1,1,,,,,,,,
2024-02-10 15:00:00 +0800,0,92.00758929,27.1,27.39112723,1,1,,,,,,,,
2024-02-10 16:00:00 +0800,0,92,27.1,27.38158632,1,1,,,,,,,,
2024-02-10 17:00:00 +0800,0,92,27.1,27.38999439,1,1,,,,,,,,
2024-02-10 18:00:00 +0800,0,92.01973094,27.1,27.40086883,1,1,,,,,,,,
2024-02-10 19:00:00 +0800,0,92.52511211,27.1,27.43144619,1,1,,,,,,,,
2024-02-10 20:00:00 +0800,4.191964286,92.44241071,27.1384375,27.44492188,1,1,,,,,,,,
2024-02-10 21:00:00 +0800,4.165178571,92.38214286,27.47276786,27.49020647,1,1,,,,,,,,
2024-02-10 22:00:00 +0800,3.855855856,92.72972973,27.5118018,27.51976351,1,1,,,,,,,,
2024-02-10 23:00:00 +0800,3.800904977,92.94162896,27.52606335,27.54725679,1,1,,,,,,,,
2024-02-11 00:00:00 +0800,3.853881279,93.00228311,27.27242009,27.55607877,1,1,,,,,,,,
2024-02-11 01:00:00 +0800,3.716216216,93.07927928,27.1,27.56061374,1,1,,,,,,,,
2024-02-11 02:00:00 +0800,3.747747748,93.2463964,27.1,27.56846847,1,1,,,,,,,,
2024-02-11 03:00:00 +0800,3.764705882,93.44479638,27.1,27.58359729,1,1,,,,,,,,
2024-02-11 04:00:00 +0800,3.659090909,93.41590909,27.1,27.57923295,1,1,,,,,,,,
2024-02-11 05:00:00 +0800,3.56561086,93.24208145,27.1,27.57251131,1,1,,,,,,,,
2024-02-11 06:00:00 +0800,3.602739726,93.18356164,27.1,27.58113584,1,1,,,,,,,,
2024-02-11 07:00:00 +0800,1.568181818,93.34681818,27.1,27.56988636,1,1,,,,,,,,
2024-02-11 08:00:00 +0800,0.141552511,93.71369863,26.94589041,27.56409817,1,1,,,,,,,,
2024-02-11 09:00:00 +0800,0,93.93468468,26.85990991,27.55002815,1,1,,,,,,,,
